totalOperations,36
expansions,reached,frontier,maxDepth
2113000,7313243,5200243,30
2114000,7316294,5202294,31
2115000,7319471,5204471,31
2116000,7322439,5206439,31
2117000,7325523,5208523,31
2118000,7328527,5210527,31
2119000,7331615,5212615,31
2120000,7334613,5214613,31
2121000,7337637,5216637,31
2122000,7340667,5218667,31
2123000,7343709,5220709,31
2124000,7346803,5222803,31
2125000,7349827,5224827,31
2126000,7353048,5227048,31
2127000,7356284,5229284,31
2128000,7359441,5231441,31
2129000,7362531,5233531,31
2130000,7365544,5235544,31
2131000,7368584,5237584,31
2132000,7371743,5239743,31
2133000,7374795,5241795,31
2134000,7377786,5243786,31
2135000,7380713,5245713,31
2136000,7383748,5247748,31
2137000,7386884,5249884,31
2138000,7389997,5251997,31
2139000,7393131,5254131,31
2140000,7396247,5256247,31
2141000,7399379,5258379,31
2142000,7402571,5260571,31
2143000,7405678,5262678,31
2144000,7408719,5264719,31
2145000,7411846,5266846,31
2146000,7414902,5268902,31
2147000,7417910,5270910,31
2148000,7420841,5272841,31
2149000,7423785,5274785,31
2150000,7426855,5276855,31
2151000,7429922,5278922,31
2152000,7432650,5280650,31
2153000,7435595,5282595,31
2154000,7438647,5284647,31
2155000,7441757,5286757,31
2156000,7444782,5288782,31
2157000,7447839,5290839,31
2158000,7450863,5292863,31
2159000,7453851,5294851,31
2160000,7456997,5296997,31
2161000,7460032,5299032,31
2162000,7462962,5300962,31
2163000,7465948,5302948,31
2164000,7468892,5304892,31
2165000,7471891,5306891,31
2166000,7474910,5308910,31
2167000,7477939,5310939,31
2168000,7480891,5312891,31
2169000,7483949,5314949,31
2170000,7487268,5317268,31
2171000,7490737,5319737,31
2172000,7494375,5322375,31
2173000,7497835,5324835,31
2174000,7501454,5327454,31
2175000,7504829,5329829,31
2176000,7508418,5332418,31
2177000,7511955,5334955,31
2178000,7515503,5337503,31
2179000,7518915,5339915,31
2180000,7522460,5342460,31
2181000,7525924,5344924,31
2182000,7529294,5347294,31
2183000,7532709,5349709,31
2184000,7536103,5352103,31
2185000,7539600,5354600,31
2186000,7542921,5356921,31
2187000,7546329,5359329,31
2188000,7549672,5361672,31
2189000,7553234,5364234,31
2190000,7556799,5366799,31
2191000,7560320,5369320,31
2192000,7563862,5371862,31
2193000,7567215,5374215,31
2194000,7570512,5376512,31
2195000,7573928,5378928,31
2196000,7577448,5381448,31
2197000,7580862,5383862,31
2198000,7584247,5386247,31
2199000,7587573,5388573,31
2200000,7590841,5390841,31
2201000,7594305,5393305,31
2202000,7597653,5395653,31
2203000,7601090,5398090,31
2204000,7604621,5400621,31
2205000,7608038,5403038,31
2206000,7611428,5405428,31
2207000,7614808,5407808,31
2208000,7618283,5410283,31
2209000,7621874,5412874,31
2210000,7625333,5415333,31
2211000,7628623,5417623,31
2212000,7632069,5420069,31
2213000,7635450,5422450,31
2214000,7638814,5424814,31
2215000,7642266,5427266,31
2216000,7645670,5429670,31
2217000,7648928,5431928,31
2218000,7652476,5434476,31
2219000,7656042,5437042,31
2220000,7659554,5439554,31
2221000,7662819,5441819,31
2222000,7666199,5444199,31
2223000,7669584,5446584,31
2224000,7672955,5448955,31
2225000,7676254,5451254,31
2226000,7679645,5453645,31
2227000,7682986,5455986,31
2228000,7686420,5458420,31
2229000,7689894,5460894,31
2230000,7693310,5463310,31
2231000,7696723,5465723,31
2232000,7700034,5468034,31
2233000,7703230,5470230,31
2234000,7706522,5472522,31
2235000,7709795,5474795,31
2236000,7713033,5477033,31
2237000,7716370,5479370,31
2238000,7719739,5481739,31
2239000,7723300,5484300,31
2240000,7726909,5486909,31
2241000,7730547,5489547,31
2242000,7734035,5492035,31
2243000,7737610,5494610,31
2244000,7741135,5497135,31
2245000,7744715,5499715,31
2246000,7748375,5502375,31
2247000,7752003,5505003,31
2248000,7755610,5507610,31
2249000,7759189,5510189,31
2250000,7762760,5512760,31
2251000,7766267,5515267,31
2252000,7769719,5517719,31
2253000,7773188,5520188,31
2254000,7776731,5522731,31
2255000,7780264,5525264,31
2256000,7783905,5527905,31
2257000,7787477,5530477,31
2258000,7790891,5532891,31
2259000,7794403,5535403,31
2260000,7798142,5538142,31
2261000,7801796,5540796,31
2262000,7805237,5543237,31
2263000,7808840,5545840,31
2264000,7812334,5548334,31
2265000,7815746,5550746,31
2266000,7819128,5553128,31
2267000,7822687,5555687,31
2268000,7826197,5558197,31
2269000,7829832,5560832,31
2270000,7833327,5563327,31
2271000,7836820,5565820,31
2272000,7840369,5568369,31
2273000,7843960,5570960,31
2274000,7847402,5573402,31
2275000,7851003,5576003,31
2276000,7854552,5578552,31
2277000,7858151,5581151,31
2278000,7861705,5583705,31
2279000,7865263,5586263,31
2280000,7868717,5588717,31
2281000,7872306,5591306,31
2282000,7875799,5593799,31
2283000,7879112,5596112,31
2284000,7882593,5598593,31
2285000,7886134,5601134,31
2286000,7889563,5603563,31
2287000,7893071,5606071,31
2288000,7896605,5608605,31
2289000,7899901,5610901,31
2290000,7903386,5613386,31
2291000,7906842,5615842,31
2292000,7910218,5618218,31
2293000,7913574,5620574,31
2294000,7916840,5622840,31
2295000,7920186,5625186,31
2296000,7923528,5627528,31
2297000,7926713,5629713,31
2298000,7930096,5632096,31
2299000,7933481,5634481,31
2300000,7936925,5636925,31
2301000,7940261,5639261,31
2302000,7943449,5641449,31
2303000,7946588,5643588,31
2304000,7949894,5645894,31
2305000,7953018,5648018,31
2306000,7956402,5650402,31
2307000,7959605,5652605,31
2308000,7962826,5654826,31
2309000,7966154,5657154,31
2310000,7969508,5659508,31
2311000,7972888,5661888,31
2312000,7976166,5664166,31
2313000,7979516,5666516,31
2314000,7982871,5668871,31
2315000,7986064,5671064,31
2316000,7989415,5673415,31
2317000,7992676,5675676,31
2318000,7995959,5677959,31
2319000,7999395,5680395,31
2320000,8002749,5682749,31
2321000,8006192,5685192,31
2322000,8009638,5687638,31
2323000,8013053,5690053,31
2324000,8016508,5692508,31
2325000,8020014,5695014,31
2326000,8023411,5697411,31
2327000,8026869,5699869,31
2328000,8030307,5702307,31
2329000,8033859,5704859,31
2330000,8037359,5707359,31
2331000,8040768,5709768,31
2332000,8044505,5712505,31
2333000,8048013,5715013,31
2334000,8051605,5717605,31
2335000,8055152,5720152,31
2336000,8058718,5722718,31
2337000,8062192,5725192,31
2338000,8065645,5727645,31
2339000,8068958,5729958,31
2340000,8072412,5732412,31
2341000,8075832,5734832,31
2342000,8079380,5737380,31
2343000,8082832,5739832,31
2344000,8086307,5742307,31
2345000,8089717,5744717,31
2346000,8093183,5747183,31
2347000,8096588,5749588,31
2348000,8100040,5752040,31
2349000,8103536,5754536,31
2350000,8107217,5757217,31
2351000,8110789,5759789,31
2352000,8114063,5762063,31
2353000,8117679,5764679,31
2354000,8121037,5767037,31
2355000,8124383,5769383,31
2356000,8127744,5771744,31
2357000,8131177,5774177,31
2358000,8134818,5776818,31
2359000,8138327,5779327,31
2360000,8141863,5781863,31
2361000,8145173,5784173,31
2362000,8148506,5786506,31
2363000,8152023,5789023,31
2364000,8155570,5791570,31
2365000,8159038,5794038,31
2366000,8162511,5796511,31
2367000,8165872,5798872,31
2368000,8169387,5801387,31
2369000,8172774,5803774,31
2370000,8176332,5806332,31
2371000,8179871,5808871,31
2372000,8183413,5811413,31
2373000,8186865,5813865,31
2374000,8190111,5816111,31
2375000,8193409,5818409,31
2376000,8196730,5820730,31
2377000,8199926,5822926,31
2378000,8203272,5825272,31
2379000,8206599,5827599,31
2380000,8209799,5829799,31
2381000,8213228,5832228,31
2382000,8216737,5834737,31
2383000,8220134,5837134,31
2384000,8223618,5839618,31
2385000,8227228,5842228,31
2386000,8230654,5844654,31
2387000,8234053,5847053,31
2388000,8237462,5849462,31
2389000,8240778,5851778,31
2390000,8244258,5854258,31
2391000,8247691,5856691,31
2392000,8251014,5859014,31
2393000,8254310,5861310,31
2394000,8257581,5863581,31
2395000,8260629,5865629,31
2396000,8263891,5867891,31
2397000,8267231,5870231,31
2398000,8270691,5872691,31
2399000,8274164,5875164,31
2400000,8277584,5877584,31
2401000,8280748,5879748,31
2402000,8284022,5882022,31
2403000,8287363,5884363,31
2404000,8290363,5886363,31
2405000,8293661,5888661,31
2406000,8296931,5890931,31
2407000,8300236,5893236,31
2408000,8303487,5895487,31
2409000,8306736,5897736,31
2410000,8310189,5900189,31
2411000,8313507,5902507,31
2412000,8316842,5904842,31
2413000,8320139,5907139,31
2414000,8323438,5909438,31
2415000,8326737,5911737,31
2416000,8330004,5914004,31
2417000,8333435,5916435,31
2418000,8336782,5918782,31
2419000,8340327,5921327,31
2420000,8343736,5923736,31
2421000,8347239,5926239,31
2422000,8350631,5928631,31
2423000,8354146,5931146,31
2424000,8357558,5933558,31
2425000,8361055,5936055,31
2426000,8364538,5938538,31
2427000,8367948,5940948,31
2428000,8371368,5943368,31
2429000,8374705,5945705,31
2430000,8378039,5948039,31
2431000,8381592,5950592,31
2432000,8385040,5953040,31
2433000,8388220,5955220,31
2434000,8391845,5957845,31
2435000,8395606,5960606,31
2436000,8399227,5963227,31
2437000,8402756,5965756,31
2438000,8406346,5968346,31
2439000,8409966,5970966,31
2440000,8413473,5973473,31
2441000,8416988,5975988,31
2442000,8420391,5978391,31
2443000,8423723,5980723,31
2444000,8427214,5983214,31
2445000,8430537,5985537,31
2446000,8434000,5988000,31
2447000,8437409,5990409,31
2448000,8440940,5992940,31
2449000,8444394,5995394,31
2450000,8447720,5997720,31
2451000,8451226,6000226,31
2452000,8454625,6002625,31
2453000,8458098,6005098,31
2454000,8461648,6007648,31
2455000,8465112,6010112,31
2456000,8468674,6012674,31
2457000,8472251,6015251,31
2458000,8475661,6017661,31
2459000,8478950,6019950,31
2460000,8482554,6022554,31
2461000,8485933,6024933,31
2462000,8489376,6027376,31
2463000,8492874,6029874,31
2464000,8496392,6032392,31
2465000,8500047,6035047,31
2466000,8503660,6037660,31
2467000,8507257,6040257,31
2468000,8510790,6042790,31
2469000,8514297,6045297,31
2470000,8517660,6047660,31
2471000,8521331,6050331,31
2472000,8524944,6052944,31
2473000,8528514,6055514,31
2474000,8532145,6058145,31
2475000,8535654,6060654,31
2476000,8539283,6063283,31
2477000,8542844,6065844,31
2478000,8546468,6068468,31
2479000,8550016,6071016,31
2480000,8553733,6073733,31
2481000,8557203,6076203,31
2482000,8560431,6078431,31
2483000,8563820,6080820,31
2484000,8567313,6083313,31
2485000,8570781,6085781,31
2486000,8574280,6088280,31
2487000,8577736,6090736,31
2488000,8581041,6093041,31
2489000,8584440,6095440,31
2490000,8587984,6097984,31
2491000,8591461,6100461,31
2492000,8594848,6102848,31
2493000,8598257,6105257,31
2494000,8601814,6107814,31
2495000,8605183,6110183,31
2496000,8608565,6112565,31
2497000,8612111,6115111,31
2498000,8615571,6117571,31
2499000,8619012,6120012,31
2500000,8622519,6122519,31
2501000,8626074,6125074,31
2502000,8629543,6127543,31
2503000,8632901,6129901,31
2504000,8636019,6132019,31
2505000,8638970,6133970,31
2506000,8642189,6136189,31
2507000,8645567,6138567,31
2508000,8649124,6141124,31
2509000,8652664,6143664,31
2510000,8656293,6146293,31
2511000,8659732,6148732,31
2512000,8663121,6151121,31
2513000,8666643,6153643,31
2514000,8669867,6155867,31
2515000,8673220,6158220,31
2516000,8676595,6160595,31
2517000,8679900,6162900,31
2518000,8683371,6165371,31
2519000,8686751,6167751,31
2520000,8690272,6170272,31
2521000,8693579,6172579,31
2522000,8696891,6174891,31
2523000,8700255,6177255,31
2524000,8703560,6179560,31
2525000,8706811,6181811,31
2526000,8710210,6184210,31
2527000,8713701,6186701,31
2528000,8717184,6189184,31
2529000,8720744,6191744,31
2530000,8724200,6194200,31
2531000,8727638,6196638,31
2532000,8731073,6199073,31
2533000,8734536,6201536,31
2534000,8737980,6203980,31
2535000,8741627,6206627,31
2536000,8745243,6209243,31
2537000,8748755,6211755,31
2538000,8752266,6214266,31
2539000,8755629,6216629,31
2540000,8759003,6219003,31
2541000,8762555,6221555,31
2542000,8766041,6224041,31
2543000,8769364,6226364,31
2544000,8773020,6229020,31
2545000,8776940,6231940,31
2546000,8780554,6234554,31
2547000,8784063,6237063,31
2548000,8787667,6239667,31
2549000,8791220,6242220,31
2550000,8794783,6244783,31
2551000,8798311,6247311,31
2552000,8801770,6249770,31
2553000,8805086,6252086,31
2554000,8808507,6254507,31
2555000,8811927,6256927,31
2556000,8815321,6259321,31
2557000,8818728,6261728,31
2558000,8822067,6264067,31
2559000,8825392,6266392,31
2560000,8828847,6268847,31
2561000,8832151,6271151,31
2562000,8835450,6273450,31
2563000,8838837,6275837,31
2564000,8842147,6278147,31
2565000,8845408,6280408,31
2566000,8848870,6282870,31
2567000,8852349,6285349,31
2568000,8855815,6287815,31
2569000,8859313,6290313,31
2570000,8862720,6292720,31
2571000,8866182,6295182,31
2572000,8869513,6297513,31
2573000,8872963,6299963,31
2574000,8876452,6302452,31
2575000,8879928,6304928,31
2576000,8883395,6307395,31
2577000,8886887,6309887,31
2578000,8890462,6312462,31
2579000,8894130,6315130,31
2580000,8897630,6317630,31
2581000,8901211,6320211,31
2582000,8904721,6322721,31
2583000,8908182,6325182,31
2584000,8911571,6327571,31
2585000,8915187,6330187,31
2586000,8918579,6332579,31
2587000,8922019,6335019,31
2588000,8925583,6337583,31
2589000,8929314,6340314,31
2590000,8932752,6342752,31
2591000,8936264,6345264,31
2592000,8939839,6347839,31
2593000,8943435,6350435,31
2594000,8946957,6352957,31
2595000,8950753,6355753,31
2596000,8954164,6358164,31
2597000,8957396,6360396,31
2598000,8960747,6362747,31
2599000,8963951,6364951,31
2600000,8967527,6367527,31
2601000,8971059,6370059,31
2602000,8974523,6372523,31
2603000,8977905,6374905,31
2604000,8981171,6377171,31
2605000,8984685,6379685,31
2606000,8988187,6382187,31
2607000,8991797,6384797,31
2608000,8995245,6387245,31
2609000,8998630,6389630,31
2610000,9001886,6391886,31
2611000,9005124,6394124,31
2612000,9008452,6396452,31
2613000,9011689,6398689,31
2614000,9014878,6400878,31
2615000,9018126,6403126,31
2616000,9021443,6405443,31
2617000,9024827,6407827,31
2618000,9028212,6410212,31
2619000,9031542,6412542,31
2620000,9034752,6414752,31
2621000,9037964,6416964,31
2622000,9041233,6419233,31
2623000,9044467,6421467,31
2624000,9047849,6423849,31
2625000,9051128,6426128,31
2626000,9054607,6428607,31
2627000,9058001,6431001,31
2628000,9061337,6433337,31
2629000,9064755,6435755,31
2630000,9067950,6437950,31
2631000,9071239,6440239,31
2632000,9074573,6442573,31
2633000,9077918,6444918,31
2634000,9081505,6447505,31
2635000,9084922,6449922,31
2636000,9088310,6452310,31
2637000,9091634,6454634,31
2638000,9094778,6456778,31
2639000,9097812,6458812,31
2640000,9101004,6461004,31
2641000,9104211,6463211,31
2642000,9107430,6465430,31
2643000,9110880,6467880,31
2644000,9114280,6470280,31
2645000,9117715,6472715,31
2646000,9121155,6475155,31
2647000,9124642,6477642,31
2648000,9127939,6479939,31
2649000,9131424,6482424,31
2650000,9134828,6484828,31
2651000,9138447,6487447,31
2652000,9142098,6490098,31
2653000,9145666,6492666,31
2654000,9149174,6495174,31
2655000,9152612,6497612,31
2656000,9156078,6500078,31
2657000,9159555,6502555,31
2658000,9162853,6504853,31
2659000,9166542,6507542,31
2660000,9170591,6510591,31
2661000,9174260,6513260,31
2662000,9177802,6515802,31
2663000,9181352,6518352,31
2664000,9184700,6520700,31
2665000,9188104,6523104,31
2666000,9191516,6525516,31
2667000,9194990,6527990,31
2668000,9198233,6530233,31
2669000,9201695,6532695,31
2670000,9204974,6534974,31
2671000,9208353,6537353,31
2672000,9211715,6539715,31
2673000,9215101,6542101,31
2674000,9218356,6544356,31
2675000,9221816,6546816,31
2676000,9225073,6549073,31
2677000,9228285,6551285,31
2678000,9231459,6553459,31
2679000,9234783,6555783,31
2680000,9238100,6558100,31
2681000,9241156,6560156,31
2682000,9244459,6562459,31
2683000,9247759,6564759,31
2684000,9251129,6567129,31
2685000,9254582,6569582,31
2686000,9258200,6572200,31
2687000,9261747,6574747,31
2688000,9265233,6577233,31
2689000,9268770,6579770,31
2690000,9272263,6582263,31
2691000,9275741,6584741,31
2692000,9279385,6587385,31
2693000,9283024,6590024,31
2694000,9286619,6592619,31
2695000,9290144,6595144,31
2696000,9293795,6597795,31
2697000,9297349,6600349,31
2698000,9300961,6602961,31
2699000,9304545,6605545,31
2700000,9308172,6608172,31
2701000,9311765,6610765,31
2702000,9315254,6613254,31
2703000,9318847,6615847,31
2704000,9322415,6618415,31
2705000,9325872,6620872,31
2706000,9329513,6623513,31
2707000,9333006,6626006,31
2708000,9336599,6628599,31
2709000,9340328,6631328,31
2710000,9343773,6633773,31
2711000,9347084,6636084,31
2712000,9350525,6638525,31
2713000,9354143,6641143,31
2714000,9357764,6643764,31
2715000,9361216,6646216,31
2716000,9364599,6648599,31
2717000,9368095,6651095,31
2718000,9371750,6653750,31
2719000,9375387,6656387,31
2720000,9378934,6658934,31
2721000,9382248,6661248,31
2722000,9385642,6663642,31
2723000,9389089,6666089,31
2724000,9392421,6668421,31
2725000,9395816,6670816,31
2726000,9399399,6673399,31
2727000,9402774,6675774,31
2728000,9406369,6678369,31
2729000,9409881,6680881,31
2730000,9413446,6683446,31
2731000,9416921,6685921,31
2732000,9420300,6688300,31
2733000,9423843,6690843,31
2734000,9427374,6693374,31
2735000,9430865,6695865,31
2736000,9434366,6698366,31
2737000,9437686,6700686,31
2738000,9441119,6703119,31
2739000,9444604,6705604,31
2740000,9448208,6708208,31
2741000,9451741,6710741,31
2742000,9455108,6713108,31
2743000,9458535,6715535,31
2744000,9461877,6717877,31
2745000,9465297,6720297,31
2746000,9468544,6722544,31
2747000,9472092,6725092,31
2748000,9475686,6727686,31
2749000,9479245,6730245,31
2750000,9482780,6732780,31
2751000,9486298,6735298,31
2752000,9489843,6737843,31
2753000,9493309,6740309,31
2754000,9497129,6743129,31
2755000,9500775,6745775,31
2756000,9504230,6748230,31
2757000,9507647,6750647,31
2758000,9511157,6753157,31
2759000,9514549,6755549,31
2760000,9518099,6758099,31
2761000,9522197,6761197,31
2762000,9526116,6764116,31
2763000,9529775,6766775,31
2764000,9533373,6769373,31
2765000,9536787,6771787,31
2766000,9540261,6774261,31
2767000,9543754,6776754,31
2768000,9547219,6779219,31
2769000,9550663,6781663,31
2770000,9553892,6783892,31
2771000,9557249,6786249,31
2772000,9560598,6788598,31
2773000,9563915,6790915,31
2774000,9567176,6793176,31
2775000,9570528,6795528,31
2776000,9573773,6797773,31
2777000,9576947,6799947,31
2778000,9580406,6802406,31
2779000,9584027,6805027,31
2780000,9587151,6807151,31
2781000,9590488,6809488,31
2782000,9593914,6811914,31
2783000,9597523,6814523,31
2784000,9601301,6817301,31
2785000,9604981,6819981,31
2786000,9608723,6822723,31
2787000,9612292,6825292,31
2788000,9615800,6827800,31
2789000,9619223,6830223,31
2790000,9622882,6832882,31
2791000,9626440,6835440,31
2792000,9629985,6837985,31
2793000,9633669,6840669,31
2794000,9637091,6843091,31
2795000,9640617,6845617,31
2796000,9644276,6848276,31
2797000,9647711,6850711,31
2798000,9651245,6853245,31
2799000,9654835,6855835,31
2800000,9658393,6858393,31
2801000,9662013,6861013,31
2802000,9665407,6863407,31
2803000,9669102,6866102,31
2804000,9672483,6868483,31
2805000,9676011,6871011,31
2806000,9679511,6873511,31
2807000,9682967,6875967,31
2808000,9686707,6878707,31
2809000,9690077,6881077,31
2810000,9693478,6883478,31
2811000,9696845,6885845,31
2812000,9700443,6888443,31
2813000,9704000,6891000,31
2814000,9707476,6893476,31
2815000,9710754,6895754,31
2816000,9714204,6898204,31
2817000,9717879,6900879,31
2818000,9721390,6903390,31
2819000,9724817,6905817,31
2820000,9728179,6908179,31
2821000,9731420,6910420,31
2822000,9734746,6912746,31
2823000,9738117,6915117,31
2824000,9741563,6917563,31
2825000,9745070,6920070,31
2826000,9748520,6922520,31
2827000,9752087,6925087,31
2828000,9755667,6927667,31
2829000,9759354,6930354,31
2830000,9762790,6932790,31
2831000,9766304,6935304,31
2832000,9769807,6937807,31
2833000,9773298,6940298,31
2834000,9776786,6942786,31
2835000,9780173,6945173,31
2836000,9783610,6947610,31
2837000,9786995,6949995,31
2838000,9790186,6952186,31
2839000,9793433,6954433,31
2840000,9796647,6956647,31
2841000,9799928,6958928,31
2842000,9803216,6961216,31
2843000,9806638,6963638,31
2844000,9809951,6965951,31
2845000,9813325,6968325,31
2846000,9816853,6970853,31
2847000,9820049,6973049,31
2848000,9823247,6975247,31
2849000,9826692,6977692,31
2850000,9829958,6979958,31
2851000,9833261,6982261,31
2852000,9836643,6984643,31
2853000,9839917,6986917,31
2854000,9843225,6989225,31
2855000,9846416,6991416,31
2856000,9849708,6993708,31
2857000,9852689,6995689,31
2858000,9855686,6997686,31
2859000,9859531,7000531,31
2860000,9863391,7003391,31
2861000,9866991,7005991,31
2862000,9870368,7008368,31
2863000,9873515,7010515,31
2864000,9876815,7012815,31
2865000,9879993,7014993,31
2866000,9883291,7017291,31
2867000,9886695,7019695,31
2868000,9889857,7021857,31
2869000,9893059,7024059,31
2870000,9896440,7026440,31
2871000,9899903,7028903,31
2872000,9903138,7031138,31
2873000,9906519,7033519,31
2874000,9909483,7035483,31
2875000,9912520,7037520,31
2876000,9915695,7039695,31
2877000,9918945,7041945,31
2878000,9922518,7044518,31
2879000,9925471,7046471,31
2880000,9928510,7048510,31
2881000,9931757,7050757,31
2882000,9935097,7053097,31
2883000,9938541,7055541,31
2884000,9942351,7058351,31
2885000,9946136,7061136,31
2886000,9949884,7063884,31
2887000,9953877,7066877,31
2888000,9957497,7069497,31
2889000,9960970,7071970,31
2890000,9964436,7074436,31
2891000,9968053,7077053,31
2892000,9971567,7079567,31
2893000,9975312,7082312,31
2894000,9978909,7084909,31
2895000,9982414,7087414,31
2896000,9986050,7090050,31
2897000,9989580,7092580,31
2898000,9993033,7095033,31
2899000,9996626,7097626,31
2900000,10000085,7100085,31
2901000,10003547,7102547,31
2902000,10007087,7105087,31
2903000,10010481,7107481,31
2904000,10013993,7109993,31
2905000,10017441,7112441,31
2906000,10021162,7115162,31
2907000,10024490,7117490,31
2908000,10028168,7120168,31
2909000,10031627,7122627,31
2910000,10035289,7125289,31
2911000,10038892,7127892,31
2912000,10042108,7130108,31
2913000,10045423,7132423,31
2914000,10048899,7134899,31
2915000,10052286,7137286,31
2916000,10055493,7139493,31
2917000,10058657,7141657,31
2918000,10061900,7143900,31
2919000,10064906,7145906,31
2920000,10068119,7148119,31
2921000,10071452,7150452,31
2922000,10074707,7152707,31
2923000,10077929,7154929,31
2924000,10081281,7157281,31
2925000,10084741,7159741,31
2926000,10088058,7162058,31
2927000,10091590,7164590,31
2928000,10095227,7167227,31
2929000,10098648,7169648,31
2930000,10101750,7171750,31
2931000,10104981,7173981,31
2932000,10108202,7176202,31
2933000,10111649,7178649,31
2934000,10114760,7180760,31
2935000,10117974,7182974,31
2936000,10121333,7185333,31
2937000,10124497,7187497,31
2938000,10127763,7189763,31
2939000,10130977,7191977,31
2940000,10134222,7194222,31
2941000,10137510,7196510,31
2942000,10141022,7199022,31
2943000,10144459,7201459,31
2944000,10148203,7204203,31
2945000,10151460,7206460,31
2946000,10154668,7208668,31
2947000,10157941,7210941,31
2948000,10161138,7213138,31
2949000,10164728,7215728,31
2950000,10167818,7217818,31
2951000,10170895,7219895,31
2952000,10174043,7222043,31
2953000,10177291,7224291,31
2954000,10181066,7227066,31
2955000,10184855,7229855,31
2956000,10188157,7232157,31
2957000,10191321,7234321,31
2958000,10194576,7236576,31
2959000,10197559,7238559,31
2960000,10200997,7240997,31
2961000,10204006,7243006,31
2962000,10207080,7245080,31
2963000,10210304,7247304,31
2964000,10213581,7249581,31
2965000,10216854,7251854,31
2966000,10220230,7254230,31
2967000,10223382,7256382,31
2968000,10226755,7258755,31
2969000,10230463,7261463,31
2970000,10234198,7264198,31
2971000,10237382,7266382,31
2972000,10240607,7268607,31
2973000,10244010,7271010,31
2974000,10247576,7273576,31
2975000,10251401,7276401,31
2976000,10255048,7279048,31
2977000,10258615,7281615,31
2978000,10262514,7284514,31
2979000,10266567,7287567,31
2980000,10270069,7290069,31
2981000,10273333,7292333,31
2982000,10276770,7294770,31
2983000,10280047,7297047,31
2984000,10283293,7299293,31
2985000,10286968,7301968,31
2986000,10290791,7304791,31
2987000,10294261,7307261,31
2988000,10297852,7309852,31
2989000,10301430,7312430,31
2990000,10304949,7314949,31
2991000,10308491,7317491,31
2992000,10311930,7319930,31
2993000,10315365,7322365,31
2994000,10318733,7324733,31
2995000,10322174,7327174,31
2996000,10325708,7329708,31
2997000,10328936,7331936,31
2998000,10332515,7334515,31
2999000,10335889,7336889,31
3000000,10339261,7339261,31
3001000,10342557,7341557,31
3002000,10345737,7343737,31
3003000,10348790,7345790,31
3004000,10352060,7348060,31
3005000,10355517,7350517,31
3006000,10358715,7352715,31
3007000,10361941,7354941,31
3008000,10365119,7357119,31
3009000,10368251,7359251,31
3010000,10371559,7361559,31
3011000,10374701,7363701,31
3012000,10377866,7365866,31
3013000,10381058,7368058,31
3014000,10384822,7370822,31
3015000,10388176,7373176,31
3016000,10391892,7375892,31
3017000,10395539,7378539,31
3018000,10398661,7380661,31
3019000,10402044,7383044,31
3020000,10405278,7385278,31
3021000,10408536,7387536,31
3022000,10411691,7389691,31
3023000,10414913,7391913,31
3024000,10418060,7394060,31
3025000,10421345,7396345,31
3026000,10424545,7398545,31
3027000,10427785,7400785,31
3028000,10431153,7403153,31
3029000,10434642,7405642,31
3030000,10438315,7408315,31
3031000,10441491,7410491,31
3032000,10444840,7412840,31
3033000,10448225,7415225,31
3034000,10451358,7417358,31
3035000,10454474,7419474,31
3036000,10457893,7421893,31
3037000,10461519,7424519,31
3038000,10464930,7426930,31
3039000,10468199,7429199,31
3040000,10471147,7431147,31
3041000,10474500,7433500,31
3042000,10477636,7435636,31
3043000,10481010,7438010,31
3044000,10484314,7440314,31
3045000,10487409,7442409,31
3046000,10490599,7444599,31
3047000,10493594,7446594,31
3048000,10497061,7449061,31
3049000,10500604,7451604,31
3050000,10504063,7454063,31
3051000,10507304,7456304,31
3052000,10510407,7458407,31
3053000,10513622,7460622,31
3054000,10516953,7462953,31
3055000,10520259,7465259,31
3056000,10524103,7468103,31
3057000,10527799,7470799,31
3058000,10531654,7473654,31
3059000,10535621,7476621,31
3060000,10539673,7479673,31
3061000,10543081,7482081,31
3062000,10546414,7484414,31
3063000,10549661,7486661,31
3064000,10552724,7488724,31
3065000,10555950,7490950,31
3066000,10559457,7493457,31
3067000,10562783,7495783,31
3068000,10565928,7497928,31
3069000,10569198,7500198,31
3070000,10572413,7502413,31
3071000,10575598,7504598,31
3072000,10578924,7506924,31
3073000,10582226,7509226,31
3074000,10585404,7511404,31
3075000,10588410,7513410,31
3076000,10591594,7515594,31
3077000,10594743,7517743,31
3078000,10597831,7519831,31
3079000,10601396,7522396,31
3080000,10605215,7525215,31
3081000,10608239,7527239,31
3082000,10611434,7529434,31
3083000,10614731,7531731,31
3084000,10618089,7534089,31
3085000,10621587,7536587,31
3086000,10624800,7538800,31
3087000,10627957,7540957,31
3088000,10631263,7543263,31
3089000,10634562,7545562,31
3090000,10637808,7547808,31
3091000,10641658,7550658,31
3092000,10645243,7553243,31
3093000,10649071,7556071,31
3094000,10652762,7558762,31
3095000,10655849,7560849,31
3096000,10659024,7563024,31
3097000,10662134,7565134,31
3098000,10665169,7567169,31
3099000,10668252,7569252,31
3100000,10671309,7571309,31
3101000,10674422,7573422,31
3102000,10677551,7575551,31
3103000,10680567,7577567,31
3104000,10683982,7579982,31
3105000,10687956,7582956,31
3106000,10690966,7584966,31
3107000,10693915,7586915,31
3108000,10697217,7589217,31
3109000,10700149,7591149,31
3110000,10703252,7593252,31
